,OMA_group,taxa,root
68,770334,16.18421052631579,13.1
69,781307,5.733333333333333,3.375
70,795713,20.818181818181817,20.0
71,799104,26.32608695652174,23.4
72,807142,10.538461538461538,10.0
73,807167,9.083333333333334,5.0
74,807193,29.44,22.2
75,807267,13.5,9.5
76,807433,8.166666666666666,7.0
77,807543,17.96969696969697,16.285714285714285
78,807575,6.0,5.666666666666667
79,807700,28.0,1.0
80,807822,6.851851851851852,5.4
81,808044,13.6,4.0
82,808174,10.818181818181818,12.0
83,808175,21.183673469387756,14.625
84,808194,11.5,12.0
85,808257,19.6,16.0
86,808512,18.65714285714286,15.5
87,808538,49.3,37.8
88,808649,10.0,2.0
89,808743,25.333333333333332,24.0
90,808822,31.3,26.5
91,808885,29.181818181818183,27.0
92,808950,3.0689655172413794,2.6666666666666665
93,809216,9.73076923076923,10.2
94,809345,22.5,20.333333333333332
95,809357,29.833333333333332,32.0
96,809603,1.7826086956521738,1.8571428571428572
97,809679,8.625,9.0
98,810070,7.2105263157894735,3.3333333333333335
99,810142,11.037037037037036,6.8
100,810296,24.047619047619047,26.428571428571427
101,811159,7.9156626506024095,6.714285714285714
102,811505,7.294117647058823,5.333333333333333
103,811794,69.10714285714286,24.2
104,811998,66.0,0.0
105,812035,10.19047619047619,8.2
106,812165,39.81818181818182,31.0
107,812371,7.25,7.25
108,812489,25.692307692307693,7.5
109,813031,46.96296296296296,13.0
110,813209,11.956521739130435,10.8
111,813314,11.953488372093023,9.333333333333334
112,813686,11.272727272727273,9.0
113,814446,6.27027027027027,4.25
114,814485,21.785714285714285,18.0
115,814905,9.268292682926829,8.428571428571429
116,814935,8.626506024096386,5.5
117,816167,22.647058823529413,19.6
118,816247,12.945945945945946,8.428571428571429
119,816841,30.82051282051282,29.857142857142858
120,817418,14.142857142857142,12.333333333333334
121,818064,6.3,3.0
122,818622,5.612903225806452,5.0
123,818954,34.916666666666664,38.5
124,820122,17.146067415730336,13.647058823529411
125,891931,13.833333333333334,14.0
126,931267,29.0,25.0
127,931767,26.92079207920792,19.71794871794872
128,931901,24.764705882352942,23.333333333333332
129,932189,9.818181818181818,9.0
130,938054,11.0,11.0
131,938893,35.54545454545455,49.0
132,941490,3.7027027027027026,3.3333333333333335
133,942442,16.941176470588236,10.666666666666666
134,947117,5.363636363636363,3.0
135,949173,2.6666666666666665,2.0
136,952688,7.6,1.5
137,952895,16.444444444444443,5.6
138,954050,5.219512195121951,4.875
139,954346,11.222222222222221,9.571428571428571
140,958004,11.397058823529411,9.285714285714286
141,960461,5.866666666666666,5.333333333333333
142,970584,1.0,1.0
143,971519,11.935897435897436,9.444444444444445
144,973945,7.1875,6.0
145,975532,15.964285714285714,15.0
146,975924,10.294117647058824,7.3
147,975945,10.833333333333334,11.0
148,976952,6.388888888888889,6.833333333333333
149,977025,19.15,19.25
150,984832,3.3333333333333335,1.0
151,985009,5.833333333333333,6.0
152,985210,4.461538461538462,5.5
153,985669,5.44,4.0
154,986681,1.0,1.0
155,987903,13.027027027027026,10.166666666666666
156,988292,7.026315789473684,5.888888888888889
157,989775,23.302325581395348,17.285714285714285
158,990193,23.473684210526315,7.0
159,995060,9.848101265822784,10.071428571428571
160,995492,16.916666666666668,15.0
161,996427,18.916666666666668,20.0
162,997282,27.57894736842105,10.666666666666666
163,999626,15.617021276595745,15.333333333333334
164,1000074,2.0,2.0
165,1000075,3.9545454545454546,4.2
166,1000125,9.813559322033898,9.181818181818182
167,1000176,1.8333333333333333,4.0
168,1000186,3.111111111111111,3.0
169,1000187,5.0,5.0
170,1000206,12.5,4.75
171,1000248,23.4,7.5
172,1000249,12.5,12.5
173,1000259,1.4545454545454546,1.0
174,1000286,1.0,0.0
175,1000460,3.85,1.3333333333333333
176,1000464,17.458333333333332,15.25
177,1000768,13.1,2.3333333333333335
178,1000785,10.911764705882353,8.818181818181818
179,1000791,9.181818181818182,6.0
180,1000794,3.7023809523809526,2.0
181,1000807,23.0,22.0
182,1000810,21.571428571428573,17.6
183,1000817,3.4615384615384617,3.3333333333333335
184,1000818,17.842105263157894,9.166666666666666
185,1001353,2.4324324324324325,1.4285714285714286
186,1001396,16.714285714285715,7.1
187,1001490,2.392857142857143,3.75
188,1001641,4.0,2.0
189,1002571,1.0,1.0
190,1002588,8.361702127659575,3.3636363636363638
191,1002773,4.0,1.0
192,1002798,14.727272727272727,11.125
193,1002904,4.333333333333333,1.0
194,1002923,5.623655913978495,3.3636363636363638
195,1002933,5.6,17.0
196,1002934,2.4,2.5
197,1003012,4.886363636363637,2.75
198,1003014,30.9,24.5
199,1003070,7.544117647058823,6.3076923076923075
200,1003086,4.238095238095238,3.5
201,1003210,1.625,2.0
202,1003258,27.2,0.0
203,1003265,20.3953488372093,12.714285714285714
204,1003268,1.0,1.0
205,1003271,11.703703703703704,1.5
206,1003329,1.4736842105263157,1.75
207,1003490,15.307692307692308,14.0
208,1003535,1.0,1.0
209,1003574,17.9375,13.88888888888889
210,1003615,7.409090909090909,1.25
211,1003848,14.0625,4.5
212,1003887,7.7272727272727275,12.0
213,1003895,1.6666666666666667,2.0
214,1003914,6.0,1.3333333333333333
215,1004135,14.31578947368421,9.153846153846153
216,1004157,1.0,1.0
217,1004368,2.75,2.6
218,1004441,2.466666666666667,3.0
219,1004626,13.428571428571429,16.5
220,1004667,7.962962962962963,5.0
221,1004675,29.733333333333334,51.0
222,1004845,7.0,2.5
223,1004961,2.0,0.0
224,1004986,3.489795918367347,2.8333333333333335
225,1004997,10.586206896551724,7.833333333333333
226,1005001,4.666666666666667,1.0
227,1005064,5.045454545454546,6.0
228,1005093,6.909090909090909,8.666666666666666
229,1005110,28.0,32.0
230,1005116,4.222222222222222,2.0
231,1005128,20.3,15.4
232,1005202,11.279069767441861,3.0
233,1005286,3.5714285714285716,2.0
234,1005336,6.975609756097561,12.222222222222221
235,1005337,10.988235294117647,9.74074074074074
236,1005340,1.6666666666666667,1.6666666666666667
237,1005341,10.8125,8.25
238,1005350,11.76923076923077,1.0
239,1005356,2.5,3.0
240,1006240,6.5,7.0
241,1006323,37.94117647058823,42.0
242,1006364,1.9795918367346939,1.75
243,1006375,2.8421052631578947,4.0
244,1006385,10.333333333333334,3.0
245,1006389,2.0,0.0
246,1006450,1.9333333333333333,1.5
247,1006589,1.9090909090909092,2.25
248,1006610,1.7142857142857142,1.0
249,1006617,21.142857142857142,26.0
250,1006708,16.875,26.0
251,1006720,1.0,1.0
252,1006821,6.571428571428571,5.5
253,1006900,3.0,3.0
254,1006970,13.153846153846153,4.5
255,1006975,8.5625,1.4
256,1006990,14.588235294117647,15.333333333333334
257,1007001,13.326530612244898,7.153846153846154
258,1007009,4.666666666666667,1.0
259,1007012,3.2666666666666666,1.0
260,1007013,8.1,6.0
261,1007051,15.727272727272727,17.5
262,1007077,37.13636363636363,40.25
263,1007212,1.0,1.0
264,1007230,1.903225806451613,1.5
265,1007251,1.4,1.0
266,1007339,3.6103896103896105,2.6666666666666665
267,1007343,2.375,3.6
268,1007348,2.8,2.5
269,1007421,5.472222222222222,8.0
270,1007426,12.0,10.142857142857142
271,1007467,3.1447368421052633,2.6363636363636362
272,1007523,32.857142857142854,1.0
273,1007532,5.032258064516129,4.666666666666667
274,1007557,1.25,1.0
275,1007606,5.136363636363637,6.583333333333333
276,1007610,9.75,7.8
277,1007642,1.0909090909090908,1.25
278,1007879,4.25,4.285714285714286
279,1008190,7.230769230769231,2.0
280,1008256,1.0,0.0
281,1008270,30.3125,19.6
282,1008279,5.0,4.2
283,1008376,11.291666666666666,4.75
284,1008497,8.7,7.75
285,1008503,19.0,0.0
286,1008599,1.7058823529411764,1.8571428571428572
287,1008600,3.2857142857142856,3.2
288,1008640,14.7,9.0
289,1008722,3.0,3.5
290,1008738,9.071428571428571,1.5
291,1008835,19.0,9.333333333333334
292,1008838,12.88888888888889,1.5
293,1008882,22.695652173913043,18.0
294,1008886,8.82857142857143,5.75
295,1008896,27.9,44.0
296,1008898,36.75757575757576,36.833333333333336
297,1009012,32.111111111111114,22.0
298,1009079,1.1428571428571428,2.0
299,1009155,6.580645161290323,5.833333333333333
300,1009222,2.0,2.0
301,1009354,12.11111111111111,17.666666666666668
302,1009414,3.0,3.0
303,1009420,7.346938775510204,4.769230769230769
304,1009439,2.0,2.0
305,1009446,17.25,20.0
306,1009505,12.066666666666666,8.333333333333334
307,1009629,49.75,50.666666666666664
308,1009763,10.238095238095237,9.166666666666666
309,1009804,4.733333333333333,6.2
310,1009813,3.3333333333333335,4.0
311,1009819,6.0588235294117645,10.2
312,1009821,6.507936507936508,6.454545454545454
313,1009948,15.368421052631579,13.5
314,1009959,4.5,4.0
315,1009964,7.9423076923076925,4.25
316,1010017,1.0,1.0
317,1010085,15.764705882352942,11.333333333333334
318,1010170,16.333333333333332,0.0
319,1010482,3.8333333333333335,4.0
320,1010488,1.0,1.0
321,1010522,1.0,1.0
322,1010620,3.8260869565217392,3.6666666666666665
323,1010666,2.3846153846153846,4.0
324,1010669,5.833333333333333,1.0
325,1010670,5.25,2.1666666666666665
326,1010685,3.806451612903226,4.285714285714286
327,1010709,27.842105263157894,41.333333333333336
328,1010738,11.0,7.8
329,1010769,12.0,0.0
330,1010809,3.5,1.3333333333333333
331,1010810,11.555555555555555,8.833333333333334
332,1010811,4.375,4.333333333333333
333,1010854,5.0,0.0
334,1010859,63.9,3.75
335,1010861,4.071428571428571,2.0
336,1010935,6.666666666666667,2.0
337,1010940,7.0,7.0
338,1010998,16.5,16.5
339,1011035,6.294117647058823,6.333333333333333
340,1011080,2.0,2.0
341,1011085,1.0,0.0
342,1011096,9.357142857142858,1.25
343,1011163,1.875,2.8
344,1011205,7.333333333333333,20.0
345,1011324,5.6,9.0
346,1011331,5.017543859649122,4.357142857142857
347,1011333,19.666666666666668,17.0
348,1011423,5.615384615384615,6.333333333333333
349,1011448,3.142857142857143,3.0
350,1011498,1.7,1.8
351,1011547,11.25,2.0
352,1011739,20.6875,19.4375
353,1011765,2.5714285714285716,3.0
354,1011996,1.6666666666666667,1.0
355,1012133,32.0,31.2
356,1012174,15.071428571428571,15.428571428571429
357,1012252,2.673469387755102,3.0
358,1012266,5.0,6.75
359,1012303,1.0,0.0
360,1012339,2.6315789473684212,1.0
361,1012439,1.896551724137931,3.0
362,1012492,18.75,0.0
363,1012594,6.447368421052632,3.4
364,1012599,8.098591549295774,8.5
365,1012602,1.5172413793103448,1.5555555555555556
366,1012606,3.2083333333333335,2.8
367,1012646,4.5,1.0
368,1012657,11.5,0.0
369,1012964,19.125,6.0
370,1012972,3.5714285714285716,3.0
371,1013004,10.916666666666666,11.5
372,1013080,1.6666666666666667,2.0
373,1013126,7.230769230769231,7.5
374,1013128,14.0,14.0
375,1013162,5.15625,4.211538461538462
376,1013166,2.372093023255814,2.375
377,1013196,13.0,11.5
378,1013222,1.0,1.0
379,1013238,6.3076923076923075,5.5
380,1013316,8.045454545454545,1.25
381,1013564,8.227272727272727,13.5
382,1013575,3.870967741935484,3.4210526315789473
383,1013593,9.0,9.0
384,1013612,9.142857142857142,10.5
385,1013638,26.333333333333332,31.22222222222222
386,1013752,10.11111111111111,8.0
387,1013792,2.5454545454545454,3.0
388,1013796,1.0,0.0
389,1013841,38.095238095238095,39.5
390,1013873,35.23076923076923,30.666666666666668
391,1013878,3.857142857142857,4.2
392,1013998,6.123893805309734,4.65
393,1014033,1.0,0.0
394,1014056,14.0,14.0
395,1014084,4.8,2.0
396,1014303,2.2,0.0
397,1014397,1.0,0.0
398,1014399,8.833333333333334,4.0
399,1014400,12.25,4.0
400,1014401,9.30188679245283,8.5
401,1014473,18.17241379310345,16.2
402,1014531,2.4444444444444446,2.0
403,1014644,2.6666666666666665,3.0
404,1014747,12.333333333333334,9.5
405,1014782,15.153846153846153,20.5
406,1014823,7.357142857142857,4.857142857142857
407,1014824,1.0666666666666667,1.0
408,1014830,1.0,1.0
409,1014839,7.8,0.0
410,1014853,10.0,10.0
411,1014862,3.3333333333333335,4.0
412,1015062,2.5,0.0
413,1015130,1.054054054054054,1.0909090909090908
414,1015219,4.9,3.0
415,1015225,15.76086956521739,13.11111111111111
416,1015266,2.3125,2.5
417,1015292,1.0,1.0
418,1015305,30.09090909090909,51.0
419,1015315,2.15,1.0
420,1015349,8.88888888888889,8.0
421,1015456,10.0,0.0
422,1015498,2.0,3.0
423,1015550,16.0,14.0
424,1015560,1.0,0.0
425,1015670,2.0,2.0
426,1015684,1.0,1.0
427,1015759,32.476190476190474,29.5
428,1015816,14.941176470588236,13.0
429,1015820,8.074074074074074,9.0
430,1015891,1.675,1.8181818181818181
431,1015951,6.833333333333333,6.0
432,1016010,5.839285714285714,2.857142857142857
433,1016030,1.0,1.0
434,1016033,8.142857142857142,8.5
435,1016171,4.59375,5.166666666666667
436,1016325,6.933333333333334,6.333333333333333
437,1016365,2.0,0.0
438,1016375,13.428571428571429,2.0
439,1016384,20.58823529411765,18.5
440,1016524,2.6875,3.0
441,1016525,7.0,7.0
442,1016531,63.0,63.0
443,1016532,3.0,3.0
444,1016534,20.38888888888889,12.4
445,1016542,3.357142857142857,3.3333333333333335
446,1016546,15.583333333333334,18.5
447,1016548,11.571428571428571,6.666666666666667
448,1016552,6.3125,6.666666666666667
449,1016554,15.0,15.0
450,1016928,23.0625,3.25
451,1016933,35.38461538461539,24.666666666666668
452,1016940,14.851851851851851,13.8
453,1016988,10.090909090909092,5.5
454,1016997,4.857142857142857,1.0
455,1017034,15.24390243902439,7.0
456,1017066,8.921052631578947,12.333333333333334
457,1017120,87.07692307692308,1.5
458,1017138,2.2857142857142856,4.0
459,1017447,9.0,9.0
460,1017458,5.747126436781609,1.5
461,1017489,7.478260869565218,6.75
462,1017545,18.0,2.0
463,1017559,7.315789473684211,5.0
464,1017655,30.2,30.0
465,1017746,27.4,18.0
466,1017777,3.4814814814814814,3.857142857142857
467,1017792,9.0,8.75
468,1017812,6.6923076923076925,5.285714285714286
469,1017819,10.578947368421053,11.0
470,1017823,3.6666666666666665,5.0
471,1017892,22.166666666666668,23.0
472,1018039,9.875,13.0
473,1018068,1.2,0.0
474,1018082,21.0,17.0
475,1018113,3.593220338983051,4.3
476,1018197,14.5,1.5
477,1018225,5.2682926829268295,4.416666666666667
478,1018226,14.517241379310345,15.6
479,1018228,8.01923076923077,8.5
480,1018237,1.5333333333333334,2.0
481,1018632,4.0,4.0
482,1018681,16.55,12.666666666666666
483,1018685,9.285714285714286,7.0
484,1018822,5.875,1.0
485,1018880,6.821428571428571,3.0
486,1018993,25.647058823529413,6.166666666666667
487,1019004,9.6,7.666666666666667
488,1019007,16.575,6.875
489,1019156,5.8,2.0
490,1019164,6.0,6.714285714285714
491,1019171,5.0,5.0
492,1019172,1.0,1.0
493,1019292,1.0,1.0
494,1019450,3.1818181818181817,4.0
495,1019797,8.431818181818182,4.3
496,1019829,12.75,1.0
497,1019853,9.91891891891892,10.285714285714286
498,1019860,4.5,1.0
499,1019863,17.6,0.0
500,1019910,4.653846153846154,4.166666666666667
501,1019919,1.3513513513513513,1.5
502,1020001,14.571428571428571,25.0
503,1020266,6.0,0.0
504,1020342,5.0,6.0
505,1020388,8.714285714285714,2.3333333333333335
506,1020407,7.962962962962963,4.4
507,1020495,1.6363636363636365,1.5
508,1020514,7.166666666666667,4.5
509,1020628,7.214285714285714,6.875
510,1020667,15.166666666666666,15.0
511,1020668,1.8,3.0
512,1020676,5.0,11.0
513,1020715,1.0,1.0
514,1020897,3.9696969696969697,4.0
515,1020972,39.375,53.0
516,1020981,8.0,14.666666666666666
517,1021004,10.261904761904763,7.125
518,1021007,14.62295081967213,14.454545454545455
519,1021075,3.1627906976744184,2.6666666666666665
520,1021076,10.875,0.0
521,1021099,1.0,1.0
522,1021106,15.285714285714286,15.333333333333334
523,1021259,8.0,8.0
524,1021287,1.0,0.0
525,1021358,4.666666666666667,4.5
526,1021416,26.571428571428573,4.0
527,1021610,5.966666666666667,6.666666666666667
528,1021649,1.5,1.5
529,1021870,1.0,0.0
530,1021872,1.44,1.6666666666666667
531,1021931,1.25,1.0
532,1022037,45.878787878787875,14.6
533,1022106,16.866666666666667,8.666666666666666
534,1022133,2.230769230769231,2.0
535,1022169,9.44186046511628,10.857142857142858
536,1022176,11.857142857142858,15.5
537,1022204,65.45454545454545,72.0
538,1022207,3.0,5.0
539,1022255,13.0,0.0
540,1022289,52.61538461538461,69.0
541,1022332,7.15,6.0
542,1022537,4.0,4.0
543,1022539,17.2,0.0
544,1022579,2.807017543859649,2.125
545,1022582,25.923076923076923,40.5
546,1022591,1.0,0.0
547,1022625,1.7142857142857142,3.0
548,1022654,14.78125,18.083333333333332
549,1022655,23.42105263157895,41.0
550,1022703,1.9090909090909092,2.0
551,1022711,3.0,3.25
552,1022712,12.285714285714286,2.3333333333333335
553,1022792,11.64516129032258,13.6
554,1023014,2.9545454545454546,2.0
555,1023352,3.0,3.0
556,1023378,17.486486486486488,17.0
557,1023401,6.65,3.5
558,1023410,4.0,0.0
559,1023470,8.157894736842104,8.666666666666666
560,1023551,5.75,3.5
561,1023669,27.083333333333332,3.3333333333333335
562,1023706,1.7142857142857142,2.0
563,1023728,12.709677419354838,4.444444444444445
564,1023742,1.84375,1.5
565,1023813,3.7777777777777777,1.0
566,1023819,10.205882352941176,9.125
567,1023868,32.2,40.0
568,1023896,1.5384615384615385,1.6666666666666667
569,1023897,14.181818181818182,9.0
570,1023904,49.0,49.0
571,1023977,12.444444444444445,5.666666666666667
572,1024104,1.0,0.0
573,1024114,4.0,4.0
574,1024146,22.0,0.0
575,1024147,46.0,21.0
576,1024173,3.15,2.2
577,1024186,7.5,14.0
578,1024192,7.857142857142857,1.0
579,1024194,11.325,10.0
580,1024273,11.307692307692308,1.5
581,1024296,4.111111111111111,2.0
582,1024359,35.25,28.0
583,1024362,7.408163265306122,1.1666666666666667
584,1024367,25.344827586206897,2.7142857142857144
585,1024390,16.51923076923077,4.9
586,1024426,19.644444444444446,4.571428571428571
587,1024428,2.0357142857142856,2.3333333333333335
588,1024436,4.0625,4.333333333333333
589,1024596,14.0,1.0
590,1024763,4.333333333333333,7.0
591,1024822,10.944444444444445,7.0
592,1024865,1.0,0.0
593,1024904,1.5,1.5
594,1024977,1.6666666666666667,1.0
595,1025020,1.0,1.0
596,1025678,3.44,2.4166666666666665
597,1025875,1.0,1.0
598,1025892,69.63636363636364,50.666666666666664
599,1025942,2.142857142857143,1.0
600,1025951,7.388888888888889,7.0
601,1026048,1.6428571428571428,2.0
602,1026081,8.416666666666666,10.5
603,1026094,4.0,4.0
604,1026113,1.1176470588235294,1.2857142857142858
605,1026126,2.875,2.1666666666666665
606,1026152,2.6,0.0
607,1026204,14.333333333333334,25.0
608,1026221,3.869565217391304,1.5
609,1026240,21.666666666666668,0.0
610,1026257,1.0,1.0
611,1026356,9.09375,6.714285714285714
612,1026368,2.0,0.0
613,1026394,4.764705882352941,3.0
614,1026443,23.61904761904762,26.333333333333332
615,1026445,14.0,34.0
616,1026446,4.2,4.0
617,1026492,3.694915254237288,2.9285714285714284
618,1026576,4.25,2.6
619,1026578,2.0833333333333335,2.3333333333333335
620,1026631,1.6666666666666667,1.0
621,1026698,1.0,1.0
622,1026733,13.766666666666667,18.0
623,1026974,15.666666666666666,17.5
624,1026977,1.6666666666666667,3.0
625,1027077,23.5,9.666666666666666
626,1027136,16.125,24.0
627,1027165,3.2222222222222223,3.5
628,1027183,10.708333333333334,14.5
629,1027184,8.9375,7.666666666666667
630,1027209,2.3333333333333335,2.0
631,1027219,3.3333333333333335,3.0
632,1027284,20.023255813953487,17.333333333333332
633,1027373,1.2413793103448276,1.25
634,1027394,7.578947368421052,9.333333333333334
635,1027444,2.0,1.3333333333333333
636,1027512,1.0,1.0
637,1027531,1.9642857142857142,1.2
638,1027532,5.690476190476191,5.7
639,1027544,2.0,2.0
640,1027572,3.869565217391304,4.75
641,1027791,12.153846153846153,8.25
642,1027823,4.571428571428571,6.25
643,1027845,44.94444444444444,3.0
644,1027864,16.115384615384617,14.333333333333334
645,1027873,13.875,8.0
646,1027883,2.8125,2.0
647,1028009,3.307017543859649,1.85
648,1028288,1.0,1.0
649,1028298,11.285714285714286,13.666666666666666
650,1028378,2.923076923076923,3.0
651,1028571,5.433962264150943,4.5
652,1028590,5.764705882352941,5.25
653,1028591,1.0,0.0
654,1028598,5.461538461538462,6.25
655,1028633,2.111111111111111,3.0
656,1028635,1.0,1.0
657,1028636,9.25,7.666666666666667
658,1028758,1.2,1.3333333333333333
659,1028764,20.736842105263158,16.0
660,1028767,9.166666666666666,6.75
661,1028932,1.0,0.0
662,1028993,60.5625,52.25
663,1029043,2.4444444444444446,3.25
664,1029077,9.083333333333334,6.666666666666667
665,1029121,4.958333333333333,3.25
666,1029122,11.454545454545455,8.0
667,1029160,9.571428571428571,6.0
668,1029184,15.0,15.0
669,1029203,3.6296296296296298,2.5
670,1029204,12.272727272727273,12.5
671,1029263,3.5,2.4
672,1029367,4.0,2.6
673,1029368,2.5,0.0
674,1029369,3.8333333333333335,3.0
675,1029474,18.0,18.0
676,1029563,22.77777777777778,6.625
677,1029818,24.7,1.0
678,1029824,15.25,19.0
679,1029825,26.272727272727273,23.5
680,1029872,8.058823529411764,3.6666666666666665
681,1029873,5.0,0.0
682,1029918,1.0,1.0
683,1029919,12.571428571428571,9.666666666666666
684,1030025,21.2,12.666666666666666
685,1030059,1.8333333333333333,2.0
686,1030218,13.5,15.5
687,1030236,9.625,7.0
688,1030237,10.384615384615385,10.0
689,1030238,1.5,1.6666666666666667
690,1030392,5.25,5.5
691,1030413,23.615384615384617,18.333333333333332
692,1030474,9.470588235294118,12.833333333333334
693,1030622,8.222222222222221,6.333333333333333
694,1030653,7.0588235294117645,8.2
695,1030737,6.0,6.0
696,1030768,2.142857142857143,2.5
697,1030846,17.0,1.0
698,1030923,10.84,4.4
699,1030970,1.3571428571428572,1.3333333333333333
700,1031005,2.2916666666666665,1.4
701,1031030,4.5,2.0
702,1031174,15.5,15.5
703,1031212,3.0,3.0
704,1031343,7.2,6.5
705,1031529,1.0,1.0
706,1031530,3.5454545454545454,2.5
707,1031578,10.5,0.0
708,1031592,22.88888888888889,14.0
709,1031650,28.75,24.0
710,1031709,8.11111111111111,7.0
711,1031818,7.672413793103448,4.578947368421052
712,1031952,2.1,2.0
713,1032091,5.842105263157895,6.666666666666667
714,1032123,14.703703703703704,17.666666666666668
715,1032165,31.363636363636363,52.5
716,1032175,14.333333333333334,10.125
717,1032210,6.0,6.0
718,1032879,18.5,10.0
719,1033021,2.6,3.6666666666666665
720,1033067,1.9661016949152543,1.6153846153846154
721,1033240,1.0,0.0
722,1033241,1.8695652173913044,1.0
723,1033242,17.666666666666668,13.5
724,1033256,18.0,0.0
725,1033268,3.0,3.0
726,1033382,27.1,22.833333333333332
727,1033481,74.0,74.0
728,1033523,12.3,11.666666666666666
729,1033708,22.625,13.0
730,1033755,3.4545454545454546,2.3333333333333335
731,1033785,8.571428571428571,7.5
732,1034010,1.0,1.0
733,1034011,1.0,1.0
734,1034114,1.0,1.0
735,1034137,1.0,1.0
736,1034203,3.0,3.0
737,1034390,9.0,9.0
738,1034391,7.8,3.5
739,1034480,3.0,3.0
740,1034483,1.0,0.0
741,1034705,48.142857142857146,34.0
742,1034720,53.0,0.0
743,1034723,2.8095238095238093,3.5
744,1034825,10.4,1.0
745,1034827,2.0,2.0
746,1034878,2.0,2.0
747,1034950,1.4615384615384615,1.6
748,1034954,1.0,1.0
749,1034955,21.0,1.0
750,1034981,8.666666666666666,7.5
751,1035053,38.0,38.0
752,1035152,46.95,42.75
753,1035184,1.3333333333333333,1.0
754,1035213,27.96,23.571428571428573
755,1035328,18.333333333333332,17.0
756,1035329,6.0,6.0
757,1035330,9.214285714285714,5.75
758,1035419,30.0,0.0
759,1035420,2.0,3.0
760,1035423,35.63636363636363,38.0
761,1035432,4.333333333333333,4.333333333333333
762,1035446,9.777777777777779,1.3333333333333333
763,1035851,1.8888888888888888,1.0
764,1035884,5.96,5.5
765,1035935,3.5833333333333335,1.0
766,1036239,9.2,1.0
767,1036329,4.0,4.0
768,1036349,5.0,0.0
769,1036376,2.0,0.0
770,1036409,3.0,3.75
771,1036601,1.0,1.0
772,1036768,2.0,0.0
773,1036826,5.923076923076923,1.6
774,1036848,2.7142857142857144,2.75
775,1037019,3.24,2.25
776,1037045,16.5,19.0
777,1037164,1.0,1.0
778,1037321,1.5517241379310345,1.0
779,1037624,1.1666666666666667,1.5
780,1037721,9.941176470588236,1.0
781,1038113,2.5,3.0
782,1038377,3.6923076923076925,4.0
783,1038466,28.0,0.0
784,1038530,1.1,1.2
785,1038561,1.0,0.0
786,1038813,9.0,0.0
787,1038876,3.235294117647059,2.4
788,1038996,14.933333333333334,12.5
789,1039089,32.0,32.0
790,1039116,31.818181818181817,33.5
791,1039155,1.0,0.0
792,1039705,8.538461538461538,4.666666666666667
793,1039928,10.833333333333334,13.0
794,1040219,1.0,0.0
795,1040372,1.0,1.0
796,1040387,5.806451612903226,9.166666666666666
797,1040472,6.378378378378378,5.125
798,1040701,70.28571428571429,98.0
799,1040945,14.375,9.25
800,1040961,10.3,10.0
801,1041024,1.0,1.0
802,1041027,4.5,8.0
803,1041134,1.0,1.0
804,1041144,25.285714285714285,18.0
805,1041533,10.066666666666666,10.666666666666666
806,1041653,9.0,9.0
807,1041665,13.0,15.666666666666666
808,1041685,23.555555555555557,23.0
